time,seconds_elapsed,z,y,x
1761379434701417500,0.06541748046875,-0.993560791015625,0.0692291259765625,0.131805419921875
1761379434711500300,0.075500244140625,-0.980255126953125,0.079010009765625,0.128662109375
1761379434721582300,0.085582275390625,-0.969757080078125,0.0917205810546875,0.1274871826171875
1761379434731664400,0.095664306640625,-0.9669342041015625,0.0999298095703125,0.12445068359375
1761379434741746400,0.105746337890625,-0.96929931640625,0.109466552734375,0.1277008056640625
1761379434751828500,0.115828369140625,-0.978424072265625,0.1138763427734375,0.132720947265625
1761379434761910500,0.12591064453125,-0.9817962646484375,0.109771728515625,0.1391754150390625
1761379434771992300,0.135992431640625,-0.9982452392578125,0.095001220703125,0.1464385986328125
1761379434782075400,0.146075439453125,-1.005096435546875,0.081298828125,0.1493072509765625
1761379434792157400,0.156157470703125,-0.998138427734375,0.0754241943359375,0.151763916015625
1761379434802239500,0.166239501953125,-0.97308349609375,0.0801239013671875,0.1481781005859375
1761379434812321500,0.176321533203125,-0.977691650390625,0.0825653076171875,0.1279449462890625
1761379434822403300,0.1864033203125,-0.97332763671875,0.092437744140625,0.140350341796875
1761379434832485400,0.1964853515625,-0.95806884765625,0.0854949951171875,0.1547393798828125
1761379434842568400,0.206568359375,-0.95703125,0.075469970703125,0.1476898193359375
1761379434852650500,0.216650390625,-0.957000732421875,0.081146240234375,0.1421356201171875
1761379434862732300,0.226732177734375,-0.973907470703125,0.090789794921875,0.140594482421875
1761379434872814300,0.236814453125,-1.0105133056640625,0.092681884765625,0.1376190185546875
1761379434882896400,0.246896484375,-1.04931640625,0.0974884033203125,0.136566162109375
1761379434892978400,0.256978515625,-1.0425262451171875,0.09783935546875,0.138824462890625
1761379434903060500,0.267060546875,-0.99053955078125,0.0890350341796875,0.1479644775390625
1761379434913143300,0.277143310546875,-0.9403228759765625,0.081756591796875,0.1494140625
1761379434923225300,0.287225341796875,-0.9178009033203125,0.0831298828125,0.144561767578125
1761379434933307400,0.297307373046875,-0.933441162109375,0.0901031494140625,0.14483642578125
1761379434943389400,0.307389404296875,-0.9681396484375,0.0915374755859375,0.1490325927734375
1761379434953471500,0.317471435546875,-0.98919677734375,0.088470458984375,0.149322509765625
1761379434963553500,0.327553466796875,-1.0008697509765625,0.0897674560546875,0.1456451416015625
1761379434973636400,0.33763623046875,-0.998199462890625,0.091461181640625,0.14617919921875
1761379434983718400,0.347718505859375,-0.982513427734375,0.091766357421875,0.1478118896484375
1761379434993804500,0.357804443359375,-0.9731903076171875,0.0909423828125,0.1528472900390625
1761379435003886300,0.36788623046875,-0.9746856689453125,0.0875396728515625,0.154327392578125
1761379435013968400,0.377968505859375,-0.984893798828125,0.0874176025390625,0.1495208740234375
1761379435024050400,0.388050537109375,-0.9988250732421875,0.0933685302734375,0.1473541259765625
1761379435034133500,0.398133544921875,-1.0005035400390625,0.0950775146484375,0.150787353515625
1761379435044215600,0.408215576171875,-0.9851226806640625,0.086822509765625,0.1561279296875
1761379435054297300,0.41829736328125,-0.9779052734375,0.0825042724609375,0.1555938720703125
1761379435064379400,0.42837939453125,-0.977142333984375,0.0877227783203125,0.153594970703125
1761379435074461400,0.43846142578125,-0.97454833984375,0.09381103515625,0.1493072509765625
1761379435084543500,0.44854345703125,-0.9777069091796875,0.09521484375,0.1484527587890625
1761379435094625500,0.45862548828125,-0.9812774658203125,0.09027099609375,0.148162841796875
1761379435104708400,0.468708251953125,-0.9860382080078125,0.0843353271484375,0.15185546875
1761379435114790400,0.478790283203125,-0.994537353515625,0.08233642578125,0.1562042236328125
1761379435124872400,0.48887255859375,-0.9892120361328125,0.084320068359375,0.1599578857421875
1761379435134954500,0.49895458984375,-0.9751129150390625,0.090301513671875,0.1585540771484375
1761379435145036500,0.50903662109375,-0.9639434814453125,0.0947418212890625,0.1578521728515625
1761379435155118600,0.51911865234375,-0.9507598876953125,0.0948638916015625,0.1580963134765625
1761379435165201400,0.529201416015625,-0.9522552490234375,0.089813232421875,0.1618499755859375
1761379435175283500,0.539283447265625,-0.9499053955078125,0.08343505859375,0.162261962890625
1761379435185365500,0.549365478515625,-0.9727325439453125,0.0808258056640625,0.157196044921875
1761379435195447600,0.559447509765625,-1.0005645751953125,0.082763671875,0.1502532958984375
1761379435205529300,0.569529296875,-1.002899169921875,0.0833282470703125,0.1428070068359375
1761379435215611400,0.579611328125,-0.9932708740234375,0.0817413330078125,0.1447906494140625
1761379435225693400,0.589693359375,-0.9853668212890625,0.080963134765625,0.1510009765625
1761379435235776500,0.599776611328125,-0.9871063232421875,0.0827178955078125,0.1513519287109375
1761379435245858300,0.6098583984375,-0.9821014404296875,0.0880584716796875,0.147216796875
1761379435255940400,0.6199404296875,-0.967559814453125,0.0876922607421875,0.1458282470703125
1761379435266022400,0.6300224609375,-0.9650421142578125,0.0826568603515625,0.14324951171875
1761379435276104400,0.6401044921875,-0.96630859375,0.0794830322265625,0.14776611328125
1761379435286186500,0.6501865234375,-0.9709320068359375,0.080902099609375,0.153839111328125
1761379435296269300,0.660269287109375,-0.97039794921875,0.0826568603515625,0.155853271484375
1761379435306351400,0.670351318359375,-0.9738006591796875,0.079864501953125,0.157196044921875
1761379435316433400,0.680433349609375,-0.977386474609375,0.0787811279296875,0.1529083251953125
1761379435326515500,0.690515380859375,-0.97808837890625,0.0823516845703125,0.150177001953125
1761379435336597500,0.700597412109375,-0.9796600341796875,0.0838623046875,0.14349365234375
1761379435346679600,0.710679443359375,-0.9870758056640625,0.0843048095703125,0.141845703125
1761379435356762400,0.720762451171875,-0.9937286376953125,0.0840606689453125,0.1459503173828125
1761379435366844400,0.730844482421875,-0.9889678955078125,0.0810546875,0.1475982666015625
1761379435376926500,0.740926513671875,-0.981292724609375,0.078887939453125,0.1496124267578125
1761379435387008500,0.751008544921875,-0.9758758544921875,0.078704833984375,0.1501922607421875
1761379435397090600,0.761090576171875,-0.97344970703125,0.0791015625,0.1464385986328125
1761379435407172400,0.77117236328125,-0.97833251953125,0.079925537109375,0.1460418701171875
1761379435417255400,0.78125537109375,-0.9821014404296875,0.0783538818359375,0.142974853515625
1761379435427337500,0.79133740234375,-0.987640380859375,0.079559326171875,0.139984130859375
1761379435437419500,0.80141943359375,-0.991424560546875,0.0793609619140625,0.137542724609375
1761379435447501300,0.811501220703125,-0.9894561767578125,0.077392578125,0.1354522705078125
1761379435457583400,0.821583251953125,-0.988494873046875,0.0765228271484375,0.13238525390625
1761379435467665400,0.83166552734375,-0.98687744140625,0.0780181884765625,0.1350250244140625
1761379435477747500,0.84174755859375,-0.9821929931640625,0.08148193359375,0.1369781494140625
1761379435487830500,0.85183056640625,-0.9794769287109375,0.0854034423828125,0.1393280029296875
1761379435497912300,0.861912353515625,-0.984039306640625,0.085723876953125,0.14312744140625
1761379435507994400,0.871994384765625,-0.984130859375,0.0852508544921875,0.144439697265625
1761379435518076400,0.882076416015625,-0.9776611328125,0.0868072509765625,0.1436309814453125
1761379435528158500,0.892158447265625,-0.972900390625,0.08917236328125,0.142730712890625
1761379435538240500,0.902240478515625,-0.972686767578125,0.0887298583984375,0.144378662109375
1761379435548323300,0.9123232421875,-0.974700927734375,0.08575439453125,0.1450042724609375
1761379435558405400,0.9224052734375,-0.9790802001953125,0.0829315185546875,0.1440887451171875
1761379435568487400,0.9324873046875,-0.9850616455078125,0.081939697265625,0.1413116455078125
1761379435578569500,0.942569580078125,-0.9902801513671875,0.083526611328125,0.1393280029296875
1761379435588651500,0.952651611328125,-0.989959716796875,0.0847015380859375,0.14276123046875
1761379435598733300,0.9627333984375,-0.9855804443359375,0.0855712890625,0.1436767578125
1761379435608816400,0.97281640625,-0.98382568359375,0.088592529296875,0.14788818359375
1761379435618898400,0.9828984375,-0.9800872802734375,0.09234619140625,0.14849853515625
