time,seconds_elapsed,x,y,z,session_folder,activity
1761378694954628400,0.10862841796875,-0.0100891400769352,0.02631517547369,0.0252139362335205,standing1,standing
1761378694964684300,0.118684326171875,0.0173299232517369,-0.0042009588211774,-0.0157696699313819,standing1,standing
1761378694974740200,0.128740234375,0.0384163860253989,-0.0079787237942218,-0.0405476989656686,standing1,standing
1761378694984796200,0.138796142578125,0.0420234340740367,-0.0016822539985179,-0.0612206307686865,standing1,standing
1761378694994852000,0.14885205078125,0.0398274401334114,-0.000529576832056,-0.0893545461021363,standing1,standing
1761378695004908000,0.158907958984375,0.0333005408490076,0.0431464832872152,-0.027364246135205,standing1,standing
1761378695014964200,0.168964111328125,-0.0088205814458429,0.0671375997275114,0.0152396547079086,standing1,standing
1761378695025019100,0.17901904296875,-0.030489976940304,0.051270753031969,0.0632341625481844,standing1,standing
1761378695035075000,0.189074951171875,-0.0337415626147761,0.0545814850151538,0.0828347889445722,standing1,standing
1761378695045131300,0.19913134765625,-0.045035219643265,0.0490279425412416,0.0898053586095571,standing1,standing
1761378695055187200,0.209187255859375,-0.0312453618848696,0.0338671982884407,0.0339184900842607,standing1,standing
1761378695065243100,0.2192431640625,-0.0209705995753407,0.0275397488325834,0.0144739310324192,standing1,standing
1761378695075299300,0.22929931640625,-0.0062898573918268,0.0216723181039094,-0.0254066823266446,standing1,standing
1761378695085355300,0.239355224609375,2.79474528506e-05,-0.0339788419693708,-0.051400370761007,standing1,standing
1761378695095410200,0.24941015625,0.0291321325905621,-0.0757569595128297,-0.0869125597774982,standing1,standing
1761378695105466000,0.259466064453125,0.0399082685509696,-0.0787286687999963,-0.106414401974529,standing1,standing
1761378695115522000,0.26952197265625,0.0251914686733856,-0.0104524204313755,-0.0672192866615951,standing1,standing
1761378695125578200,0.279578125,0.0242500596374273,0.1046814407020807,-0.0222170925050973,standing1,standing
1761378695135634200,0.28963427734375,0.0179015308609232,0.1233762042999267,-0.0174066234834492,standing1,standing
1761378695145690000,0.299690185546875,0.0264877555616199,0.0954804816365242,0.0289589679807424,standing1,standing
1761378695155746300,0.309746337890625,0.0410220384791493,0.0883387931883335,0.0634060119837522,standing1,standing
1761378695165802200,0.31980224609375,0.0361448243642225,0.0512023639708757,0.0995909856952726,standing1,standing
1761378695175857200,0.329857177734375,0.0445446596473455,0.0338151758402585,0.0775824213743209,standing1,standing
1761378695185913000,0.3399130859375,0.0634869682654738,0.0194143100440502,0.0652291357576847,standing1,standing
1761378695195969000,0.349968994140625,0.0688430884711444,-0.0076163202226161,0.0214162975162267,standing1,standing
1761378695206025200,0.360025146484375,0.0275809576258063,-0.0193821613401174,0.0026730186015367,standing1,standing
1761378695216081200,0.3700810546875,0.0034326047971844,-0.0108750297576189,-0.0489887795746326,standing1,standing
1761378695226137000,0.38013720703125,0.0059488619344308,-0.0276736043453216,-0.1124618654452264,standing1,standing
1761378695236193300,0.390193359375,0.017702537690103,0.0152139357447624,-0.0457674794405698,standing1,standing
1761378695246249200,0.400249267578125,-0.0125051151774823,0.0964180547475814,0.0011579378634691,standing1,standing
1761378695256304400,0.410304443359375,-0.0462157711973413,0.11070669234097,0.0123680447943508,standing1,standing
1761378695266360300,0.4203603515625,-0.0196868068424984,0.0502209517180919,0.0518484067894518,standing1,standing
