time,seconds_elapsed,z,y,x
1761497305421815800,0.11781591796875,0.033602356910705566,0.01898614875972271,0.0037352554500102997
1761497305431871700,0.127871826171875,0.0385768748819828,0.035571515560150146,0.00752972811460495
1761497305441929000,0.137928955078125,0.0313032828271389,0.04250549525022507,0.029309501871466637
1761497305451986000,0.14798583984375,0.027789508923888206,0.03561749309301376,0.049865372478961945
1761497305462041900,0.158041748046875,0.021075285971164703,0.02070368453860283,0.055872250348329544
1761497305472098800,0.168098876953125,0.01763421669602394,-0.010711763054132462,0.03325721621513367
1761497305482154800,0.17815478515625,0.029550649225711823,-0.03704514726996422,0.0044905636459589005
1761497305492211700,0.188211669921875,0.053738806396722794,-0.052796680480241776,-0.02552938647568226
1761497305502268000,0.198267822265625,0.07858150452375412,-0.04798426851630211,-0.05299237743020058
1761497305512324900,0.208324951171875,0.09121660888195038,-0.04415251314640045,-0.0764729380607605
1761497305522381800,0.2183818359375,0.092011958360672,-0.05705978721380234,-0.08819907158613205
1761497305532437800,0.228437744140625,0.08659349381923676,-0.07870569825172424,-0.08982573449611664
1761497305542494700,0.23849462890625,0.06187842786312103,-0.10082351416349411,-0.07293093204498291
1761497305552551000,0.248551025390625,0.03640635684132576,-0.1301523745059967,-0.027663588523864746
1761497305562607900,0.25860791015625,0.018466539680957794,-0.14338739216327667,0.02193908952176571
1761497305572663800,0.268663818359375,0.0077451844699680805,-0.15207862854003906,0.05834823101758957
1761497305582720800,0.278720703125,0.017530925571918488,-0.15489241480827332,0.06726459413766861
1761497305592777700,0.28877783203125,0.03830491378903389,-0.151907816529274,0.05943435803055763
1761497305602833700,0.298833740234375,0.05930403247475624,-0.11858081072568893,0.05580231919884682
1761497305612890600,0.308890625,0.06260528415441513,-0.07811114937067032,0.0566641204059124
1761497305622946800,0.31894677734375,0.05468346178531647,-0.047619402408599854,0.056496743112802505
1761497305633003800,0.329003662109375,0.04748333990573883,-0.04028718173503876,0.054038647562265396
1761497305643059700,0.339059814453125,0.05016346275806427,-0.04959985241293907,0.042082611471414566
1761497305653116700,0.34911669921875,0.0617961511015892,-0.0679093524813652,0.017401231452822685
1761497305663173600,0.359173583984375,0.0764763131737709,-0.0725313276052475,0.013831628486514091
1761497305673229600,0.3692294921875,0.07517109811306,-0.07580594718456268,0.02255614474415779
1761497305683286800,0.379286865234375,0.0678781196475029,-0.049695853143930435,0.029822558164596558
1761497305693342700,0.3893427734375,0.052393704652786255,-0.010629408061504364,0.021384600549936295
1761497305703399700,0.399399658203125,0.03627360612154007,0.014962445944547653,-0.009058693423867226
1761497305713457000,0.409456787109375,0.012189839966595173,0.03347301483154297,-0.05213053151965141
